Url,Partner,,Type,Rating,Rating, reviews,Enroll,Level
/specializations/career-brand-management,The State University of New York,Career Brand Management,Specialization,Rated 4.4 out of five stars. 462 reviews,4.4,462,73K students,Beginner
/specializations/cybersecurity-cloud,University of Minnesota,Cybersecurity in the Cloud,Specialization,Rated 4.4 out of five stars. 55 reviews,4.4,55,7.3K students,Beginner
/specializations/requirements-engineering-secure-software,University of Colorado System,Requirements Engineering: Secure Software Specifications,Specialization,Rated 4.6 out of five stars. 587 reviews,4.6,587,16K students,Beginner
/learn/smarter-contracts,University at Buffalo,Smart Contracts,Course,Rated 4.6 out of five stars. 1775 reviews,4.6,"1,775",35K students,Intermediate
/specializations/gcp-architecture-fr,Google Cloud,Architecting with Google Compute Engine en Français,Specialization,Rated 4.6 out of five stars. 57 reviews,4.6,57,2.5K students,Intermediate
/learn/wharton-crowdfunding-marketplace-lending-modern-investing,University of Pennsylvania,"Lending, Crowdfunding, and Modern Investing",Course,Rated 4.7 out of five stars. 436 reviews,4.7,436,9K students,Beginner
/learn/leadership-skills,HEC Paris,Building Your Leadership Skills,Course,Rated 4.6 out of five stars. 2084 reviews,4.6,"2,084",94K students,Mixed
/specializations/start-your-own-business,Michigan State University,How to Start Your Own Business,Specialization,Rated 4.4 out of five stars. 654 reviews,4.4,654,71K students,Beginner
/learn/procurement-sourcing-introduction,Rutgers the State University of New Jersey,Procurement & Sourcing Introduction,Course,Rated 4.7 out of five stars. 654 reviews,4.7,654,14K students,Beginner
/specializations/social-determinants-on-health,University of Michigan,The Influence of Social Determinants on Health,Specialization,Rated 4.7 out of five stars. 15 reviews,4.7,15,1.6K students,Beginner
/learn/python-data-visualization,University of Michigan,"Capstone: Retrieving, Processing, and Visualizing Data with Python",Course,Rated 4.7 out of five stars. 11730 reviews,4.7,"11,730",200K students,Mixed
/specializations/palliative-care,University of Colorado System,Palliative Care: It's Not Just Hospice Anymore,Specialization,Rated 4.8 out of five stars. 358 reviews,4.8,358,10K students,Beginner
/specializations/teacher-sel,University of Colorado Boulder,The Teacher and Social and Emotional Learning (SEL),Specialization,Rated 4.7 out of five stars. 590 reviews,4.7,590,15K students,Beginner
/specializations/art-for-games,Michigan State University,Art for Games,Specialization,Rated 4.5 out of five stars. 227 reviews,4.5,227,24K students,Beginner
/learn/java-introduction,LearnQuest,Introduction to Java,Course,Rated 4.6 out of five stars. 318 reviews,4.6,318,10K students,Beginner
/learn/django-database-web-apps,University of Michigan,Web Application Technologies and Django,Course,Rated 4.7 out of five stars. 1203 reviews,4.7,"1,203",53K students,Intermediate
/learn/business-english-intro,University of Washington,Business English: Networking,Course,Rated 4.8 out of five stars. 2685 reviews,4.8,"2,685",160K students,Intermediate
/specializations/learn-finance,The University of Melbourne,Essentials of Corporate Finance,Specialization,Rated 4.6 out of five stars. 1622 reviews,4.6,"1,622",72K students,Intermediate
/learn/advanced-machine-learning-signal-processing,IBM,Advanced Machine Learning and Signal Processing,Course,Rated 4.5 out of five stars. 1153 reviews,4.5,"1,153",37K students,Advanced
/learn/state-estimation-localization-self-driving-cars,University of Toronto,State Estimation and Localization for Self-Driving Cars,Course,Rated 4.7 out of five stars. 691 reviews,4.7,691,35K students,Advanced
/specializations/basics-in-computer-vision,HSE University,Basics in computer vision,Specialization,Rated 3.2 out of five stars. 10 reviews,3.2,10,2.3K students,Beginner
/specializations/privacy,EIT Digital,Privacy and Standardisation,Specialization,Rated 4.5 out of five stars. 253 reviews,4.5,253,9.7K students,Intermediate
/specializations/introduction-to-blockchain,Association of International Certified Professional Accountants,Introduction to Blockchain,Specialization,Rated 4.7 out of five stars. 89 reviews,4.7,89,2.9K students,Beginner
/specializations/precalculus-data-modelling,Johns Hopkins University,Precalculus through Data and Modelling,Specialization,Rated 4.6 out of five stars. 106 reviews,4.6,106,6.3K students,Beginner
/learn/exposure-photography,Michigan State University,"Cameras, Exposure, and Photography",Course,Rated 4.7 out of five stars. 4448 reviews,4.7,"4,448",220K students,Mixed
/learn/strategic-management,Copenhagen Business School,Strategic Management,Course,Rated 4.8 out of five stars. 3813 reviews,4.8,"3,813",87K students,Mixed
/learn/generative-deep-learning-with-tensorflow,DeepLearning.AI,Generative Deep Learning with TensorFlow,Course,Rated 4.9 out of five stars. 123 reviews,4.9,123,5.4K students,Intermediate
/specializations/integral-calculus-data-modeling,Johns Hopkins University,Integral Calculus through Data and Modeling,Specialization,Rated 4.9 out of five stars. 16 reviews,4.9,16,,Intermediate
/specializations/cyber-incident-response,Infosec,Cyber Incident Response,Specialization,Rated 4.7 out of five stars. 41 reviews,4.7,41,2.2K students,Beginner
/specializations/solving-complex-problems,Macquarie University,Solving Complex Problems,Specialization,Rated 4.6 out of five stars. 153 reviews,4.6,153,22K students,Beginner
/learn/ai-for-medical-prognosis,DeepLearning.AI,AI for Medical Prognosis,Course,Rated 4.7 out of five stars. 667 reviews,4.7,667,18K students,Intermediate
/learn/google-machine-learning,Google Cloud,How Google does Machine Learning,Course,Rated 4.6 out of five stars. 6671 reviews,4.6,"6,671",100K students,Intermediate
/specializations/fintech-startups-emerging-markets,University of Cape Town,Fintech Startups in Emerging Markets,Specialization,Rated 4.6 out of five stars. 145 reviews,4.6,145,11K students,Beginner
/learn/global-financial-markets-instruments,Rice University,Global Financial Markets and Instruments,Course,Rated 4.6 out of five stars. 1761 reviews,4.6,"1,761",74K students,Mixed
/learn/what-is-social,Northwestern University,What is Social?,Course,Rated 4.6 out of five stars. 3869 reviews,4.6,"3,869",130K students,Mixed
/specializations/healthcare-it,Johns Hopkins University,Healthcare IT Support,Specialization,Rated 4.7 out of five stars. 286 reviews,4.7,286,4.9K students,Beginner
/learn/human-computer-interaction,University of California San Diego,Human-Centered Design: an Introduction,Course,Rated 4.7 out of five stars. 2613 reviews,4.7,"2,613",120K students,Mixed
/specializations/newborn-baby-care,University of Colorado System,Newborn Baby Care,Specialization,Rated 4.8 out of five stars. 722 reviews,4.8,722,19K students,Beginner
/specializations/leadership-development-engineers,Rice University,Leadership Development for Engineers,Specialization,Rated 4.7 out of five stars. 782 reviews,4.7,782,43K students,Beginner
/specializations/python-data-products-for-predictive-analytics,University of California San Diego,Python Data Products for Predictive Analytics,Specialization,Rated 4.2 out of five stars. 210 reviews,4.2,210,24K students,Intermediate
/specializations/applied-crypto,University of Colorado System,Applied Cryptography,Specialization,Rated 4.5 out of five stars. 583 reviews,4.5,583,21K students,Intermediate
/specializations/data-driven-decision-making,University at Buffalo,Data-Driven Decision Making (DDDM),Specialization,Rated 4.5 out of five stars. 58 reviews,4.5,58,5.1K students,Beginner
/specializations/homeland-security-cybersecurity,University of Colorado System,Homeland Security and Cybersecurity,Specialization,Rated 4.7 out of five stars. 500 reviews,4.7,500,12K students,Beginner
/learn/programming-fundamentals,Duke University,Programming Fundamentals,Course,Rated 4.7 out of five stars. 5860 reviews,4.7,"5,860",160K students,Beginner
/learn/excel-power-tools,Macquarie University,Excel Power Tools for Data Analysis,Course,Rated 4.9 out of five stars. 162 reviews,4.9,162,7.6K students,Intermediate
/learn/ai,IBM,Applied AI with DeepLearning,Course,Rated 4.4 out of five stars. 1029 reviews,4.4,"1,029",47K students,Advanced
/specializations/learn-mandarin-chinese-intermediate,Shanghai Jiao Tong University,Learn Mandarin Chinese: Intermediate,Specialization,Rated 4.6 out of five stars. 108 reviews,4.6,108,9.6K students,Intermediate
/specializations/legal-aspects-of-entrepreneurship,"University of Maryland, College Park",Legal Aspects of Entrepreneurship,Specialization,Beginner,,,,
/learn/immunologyfundamentalsimmunitybcells,Rice University,Fundamentals of Immunology: Innate Immunity and B-Cell Function,Course,Rated 4.7 out of five stars. 1389 reviews,4.7,"1,389",50K students,Intermediate
/learn/introduction-gis-mapping,University of Toronto,Introduction to GIS Mapping,Course,Rated 4.9 out of five stars. 1524 reviews,4.9,"1,524",42K students,Beginner
/learn/foundations-big-data-analysis-sql,Cloudera,Foundations for Big Data Analysis with SQL,Course,Rated 4.8 out of five stars. 897 reviews,4.8,897,37K students,Beginner
/learn/procurement-basics,Rutgers the State University of New Jersey,Procurement Basics,Course,Rated 4.7 out of five stars. 215 reviews,4.7,215,8.3K students,Beginner
/learn/advanced-matlab-programming,Vanderbilt University,Mastering Programming with MATLAB,Course,Rated 4.8 out of five stars. 183 reviews,4.8,183,23K students,Intermediate
/learn/embedded-software-hardware,University of Colorado Boulder,Embedded Software and Hardware Architecture,Course,Rated 4.5 out of five stars. 348 reviews,4.5,348,26K students,Intermediate
/specializations/shangwu-yingyu,Arizona State University,商务英语课程 Business English,Specialization,Rated 4.7 out of five stars. 35 reviews,4.7,35,5.8K students,Intermediate
/specializations/good-with-words-speaking-and-presenting,University of Michigan,Good with Words: Speaking and Presenting,Specialization,,,,,Beginner
/learn/ux-design-fundamentals,California Institute of the Arts,UX Design Fundamentals,Course,Rated 4.8 out of five stars. 1669 reviews,4.8,"1,669",70K students,Beginner
/learn/perfect-tenses-modals,"University of California, Irvine",Perfect Tenses and Modals,Course,Rated 4.8 out of five stars. 3253 reviews,4.8,"3,253",150K students,Intermediate
/specializations/app-development,University of Toronto,iOS App Development with Swift,Specialization,Rated 3.9 out of five stars. 1587 reviews,3.9,"1,587",91K students,Intermediate
/specializations/globalization-economic-growth-and-stability,IE Business School,"Globalization, Economic Growth and Stability",Specialization,Rated 4.8 out of five stars. 1151 reviews,4.8,"1,151",58K students,Intermediate
/specializations/startup-entrepreneurship,Technion - Israel Institute of Technology,Startup Entrepreneurship,Specialization,Rated 4.8 out of five stars. 1639 reviews,4.8,"1,639",75K students,Beginner
/specializations/embedded-systems-security,EIT Digital,Development of Secure Embedded Systems,Specialization,Rated 4.4 out of five stars. 1056 reviews,4.4,"1,056",73K students,Intermediate
/specializations/introduction-computer-infosystems,"University of California, Irvine",Introduction to Computer Information Systems,Specialization,,,,,Beginner
/specializations/emerging-technologies,Yonsei University,Emerging Technologies: From Smartphones to IoT to Big Data,Specialization,Rated 4.7 out of five stars. 1453 reviews,4.7,"1,453",69K students,Beginner
/learn/introcss,University of Michigan,Introduction to CSS3,Course,Rated 4.8 out of five stars. 8579 reviews,4.8,"8,579",160K students,Mixed
/learn/galaxy-project,Johns Hopkins University,Genomic Data Science with Galaxy,Course,Rated 3.6 out of five stars. 907 reviews,3.6,907,26K students,Mixed
/specializations/climate-change-and-health,Yale University,Climate Change and Health: From Science to Action,Specialization,Rated 4.7 out of five stars. 662 reviews,4.7,662,19K students,Beginner
/specializations/architecting-hybrid-cloud-infrastructure-anthos,Google Cloud,Architecting Hybrid Cloud Infrastructure with Anthos,Specialization,Rated 4.7 out of five stars. 347 reviews,4.7,347,8.1K students,Intermediate
/specializations/computer-network-security,University of Colorado System,Fundamentals of Computer Network Security,Specialization,Rated 3.8 out of five stars. 413 reviews,3.8,413,69K students,Intermediate
/specializations/active-optical-devices,University of Colorado Boulder,Active Optical Devices,Specialization,Rated 4.1 out of five stars. 81 reviews,4.1,81,11K students,Advanced
/learn/gcp-exploring-preparing-data-bigquery,Google Cloud,Exploring ​and ​Preparing ​your ​Data with BigQuery,Course,Rated 4.7 out of five stars. 2715 reviews,4.7,"2,715",49K students,Beginner
/specializations/data-mining-foundations-practice,University of Colorado Boulder,Data Mining Foundations and Practice,Specialization,,,,,Intermediate
/specializations/semiconductor-devices,University of Colorado Boulder,Semiconductor Devices,Specialization,Rated 4.4 out of five stars. 402 reviews,4.4,402,26K students,Advanced
/specializations/corporate-entrepreneurship,"University of Maryland, College Park",Corporate Entrepreneurship: Innovating within Corporations,Specialization,Rated 4.5 out of five stars. 160 reviews,4.5,160,19K students,Beginner
/specializations/ell-teaching,Arizona State University,ELL Success in the Content Classroom: Teacher Toolbox Series,Specialization,Rated 4.6 out of five stars. 209 reviews,4.6,209,13K students,Intermediate
/learn/leading-teams-project,University of Michigan,Leading People and Teams Capstone,Course,Rated 4.8 out of five stars. 359 reviews,4.8,359,9.7K students,Mixed
/learn/gender-analytics-innovation,University of Toronto,Gender Analytics for Innovation,Course,Rated 4.8 out of five stars. 106 reviews,4.8,106,2K students,Beginner
/learn/sustainable-business,University of Colorado System,First Steps in Making the Business Case for Sustainability,Course,Rated 4.7 out of five stars. 110 reviews,4.7,110,7K students,Beginner
/learn/customer-insights-orientation,University of Illinois at Urbana-Champaign,Customer Insights: New Product Development Orientation,Course,Rated 4.4 out of five stars. 81 reviews,4.4,81,13K students,Beginner
/learn/pca-machine-learning,Imperial College London,Mathematics for Machine Learning: PCA,Course,Rated 4 out of five stars. 2668 reviews,4,"2,668",62K students,Intermediate
/learn/visual-perception-self-driving-cars,University of Toronto,Visual Perception for Self-Driving Cars,Course,Rated 4.7 out of five stars. 461 reviews,4.7,461,29K students,Advanced
/learn/getting-started-with-essay-writing,"University of California, Irvine",Getting Started with Essay Writing,Course,Rated 4.7 out of five stars. 2876 reviews,4.7,"2,876",180K students,Mixed
/learn/time-value-of-money,University of Michigan,Introduction to Time Value of Money (TVM),Course,Rated 4.8 out of five stars. 714 reviews,4.8,714,18K students,Beginner
/learn/ibm-cybersecurity-analyst-assessment,IBM,IBM Cybersecurity Analyst Assessment,Course,Rated 4.7 out of five stars. 335 reviews,4.7,335,6.4K students,Intermediate
/learn/electric-power-systems,University at Buffalo,Electric Power Systems,Course,Rated 4.7 out of five stars. 6393 reviews,4.7,"6,393",81K students,Beginner
/learn/browser-based-models-tensorflow,DeepLearning.AI,Browser-based Models with TensorFlow.js,Course,Rated 4.7 out of five stars. 825 reviews,4.7,825,31K students,Intermediate
/learn/introduction-to-software-product-management,University of Alberta,Introduction to Software Product Management,Course,Rated 4.6 out of five stars. 6625 reviews,4.6,"6,625",96K students,Mixed
/specializations/european-business-law,Lund University,European Business Law,Specialization,Rated 4.8 out of five stars. 1491 reviews,4.8,"1,491",50K students,Beginner
/specializations/differential-calculus-data-modeling,Johns Hopkins University,Differential Calculus through Data and Modeling,Specialization,Rated 4.8 out of five stars. 35 reviews,4.8,35,2.5K students,Intermediate
/learn/project-management-capstone,"University of California, Irvine",Project Management Project,Course,Rated 4.8 out of five stars. 2759 reviews,4.8,"2,759",48K students,Mixed
/specializations/biology-everywhere,University of Colorado Boulder,Biology Everywhere,Specialization,Rated 4.5 out of five stars. 121 reviews,4.5,121,8.9K students,Beginner
/learn/iot,"University of California, Irvine",Introduction to the Internet of Things and Embedded Systems,Course,Rated 4.7 out of five stars. 11764 reviews,4.7,"11,764",260K students,Mixed
/specializations/introduction-to-electricity-magnetism,Rice University,Introduction to Electricity and Magnetism,Specialization,,,,,Intermediate
/specializations/introduction-applied-cryptography,University of Colorado System,Introduction to Applied Cryptography,Specialization,Rated 4.6 out of five stars. 766 reviews,4.6,766,26K students,Beginner
/specializations/animals-society,University of Colorado Boulder,Animals and Society,Specialization,Rated 4.8 out of five stars. 86 reviews,4.8,86,3.5K students,Beginner
/learn/decentralized-apps-on-blockchain,University at Buffalo,Decentralized Applications (Dapps),Course,Rated 4.5 out of five stars. 934 reviews,4.5,934,22K students,Intermediate
/specializations/our-responses-climate-change,University of Colorado Boulder,Exploring Our Responses to Climate Change,Specialization,Rated 4.9 out of five stars. 34 reviews,4.9,34,1.8K students,Beginner
/learn/ai-for-medical-treatment,DeepLearning.AI,AI For Medical Treatment,Course,Rated 4.7 out of five stars. 444 reviews,4.7,444,16K students,Intermediate
/specializations/international-marketing,Yonsei University,International Marketing & Cross Industry Growth,Specialization,Rated 4.7 out of five stars. 1784 reviews,4.7,"1,784",47K students,Beginner
/specializations/beginning-application-developer,LearnQuest,Introduction to Application Development,Specialization,,,,,Beginner
/specializations/anaplan-connected-planning-business-transformation,Anaplan,Connected Planning for Business Transformation,Specialization,,,,,Beginner
/specializations/healthcare-trends-business-professionals,Northeastern University,Healthcare Trends for Business Professionals,Specialization,Rated 4.4 out of five stars. 112 reviews,4.4,112,11K students,Beginner
/learn/dataviz-visual-analytics,"University of California, Davis",Visual Analytics with Tableau,Course,Rated 4.6 out of five stars. 1568 reviews,4.6,"1,568",39K students,Beginner
/learn/planning,Rutgers the State University of New Jersey,Supply Chain Planning,Course,Rated 4.7 out of five stars. 2229 reviews,4.7,"2,229",49K students,Beginner
/learn/database-management,University of Colorado System,Database Management Essentials,Course,Rated 4.6 out of five stars. 2783 reviews,4.6,"2,783",160K students,Intermediate
/learn/digital-competition-financial-services,Copenhagen Business School,Digital Competition in Financial Services,Course,Rated 4.6 out of five stars. 842 reviews,4.6,842,27K students,Beginner
/learn/python-programming,Rice University,Python Programming Essentials,Course,Rated 4.8 out of five stars. 2962 reviews,4.8,"2,962",71K students,Beginner
/learn/excel-data-visualization,Macquarie University,Data Visualization in Excel,Course,Rated 4.9 out of five stars. 198 reviews,4.9,198,11K students,Intermediate
/learn/market-research,IE Business School,Market Research and Consumer Behavior,Course,Rated 4.4 out of five stars. 4038 reviews,4.4,"4,038",90K students,Beginner
/specializations/ios-development,"University of California, Irvine",iOS Development for Creative Entrepreneurs,Specialization,Rated 4.5 out of five stars. 691 reviews,4.5,691,54K students,Beginner
/learn/guided-tour-machine-learning-finance,New York University,Guided Tour of Machine Learning in Finance,Course,Rated 3.8 out of five stars. 605 reviews,3.8,605,26K students,Intermediate
/specializations/academic-skills,The University of Sydney,Academic Skills for University Success,Specialization,Rated 4.8 out of five stars. 3093 reviews,4.8,"3,093",85K students,Beginner
/learn/human-resources-management-capstone,University of Minnesota,Human Resources Management Capstone: HR for People Managers,Course,Rated 4.8 out of five stars. 445 reviews,4.8,445,17K students,Mixed
/learn/data-collection-processing-python,University of Michigan,Data Collection and Processing with Python,Course,Rated 4.7 out of five stars. 3285 reviews,4.7,"3,285",57K students,Intermediate
/learn/android-app,CentraleSupélec,Build Your First Android App (Project-Centered Course),Course,Rated 4.2 out of five stars. 1902 reviews,4.2,"1,902",320K students,Mixed
/learn/introduction-cad-cam-practical-cnc-machining,Autodesk,"Introduction to CAD, CAM, and Practical CNC Machining",Course,Rated 4.8 out of five stars. 672 reviews,4.8,672,23K students,Advanced
/learn/scaling-agile-and-the-team-of-teams,LearnQuest,Scrum Master Certification: Scaling Agile and the Team-of-Teams,Course,Rated 4.5 out of five stars. 15 reviews,4.5,15,,Beginner
/specializations/data-structures-algorithms-tsinghua,Tsinghua University,Data Structures and Algorithms,Specialization,Rated 2.5 out of five stars. 27 reviews,2.5,27,13K students,Intermediate
/specializations/embedded-interface-design,University of Colorado Boulder,Embedded Interface Design,Specialization,3.3K students,,,,Intermediate
/learn/xr-introduction,Unity,"Introduction to XR: VR, AR, and MR Foundations",Course,Rated 4.3 out of five stars. 158 reviews,4.3,158,20K students,Beginner
/learn/industrial-iot-markets-security,University of Colorado Boulder,Industrial IoT Markets and Security,Course,Rated 4.7 out of five stars. 376 reviews,4.7,376,20K students,Intermediate
/learn/sourcing,Rutgers the State University of New Jersey,Supply Chain Sourcing,Course,Rated 4.7 out of five stars. 1519 reviews,4.7,"1,519",37K students,Beginner
/learn/complete-reinforcement-learning-system,University of Alberta,A Complete Reinforcement Learning System (Capstone),Course,Rated 4.7 out of five stars. 509 reviews,4.7,509,13K students,Intermediate
/learn/introduction-to-health-systems,Imperial College London,Health Systems Development: Introduction to Health Systems,Course,Rated 4.8 out of five stars. 59 reviews,4.8,59,4.2K students,Beginner
/specializations/autodesk-generative-design-manufacturing,Autodesk,Autodesk Generative Design for Manufacturing,Specialization,Rated 4.8 out of five stars. 281 reviews,4.8,281,14K students,Advanced
/specializations/social-entrepreneurship-cbs,Copenhagen Business School,Social Entrepreneurship,Specialization,Rated 4.6 out of five stars. 310 reviews,4.6,310,26K students,Beginner
/learn/end-to-end-ml-tensorflow-gcp,Google Cloud,End-to-End Machine Learning with TensorFlow on GCP,Course,Rated 4.5 out of five stars. 1576 reviews,4.5,"1,576",51K students,Advanced
/specializations/exploring-piano-literature,University of Michigan,Exploring Piano Literature: The Piano Sonata,Specialization,,,,,Intermediate
/specializations/data-science-con-python-e-r,Università di Napoli Federico II,Data Science con Python e R,Specialization,Rated 3.9 out of five stars. 11 reviews,3.9,11,,Intermediate
/learn/r-programming-environment,Johns Hopkins University,The R Programming Environment,Course,Rated 4.4 out of five stars. 1110 reviews,4.4,"1,110",47K students,Intermediate
/specializations/analytics-for-decision-making,University of Minnesota,Analytics for Decision Making,Specialization,Rated 4.8 out of five stars. 29 reviews,4.8,29,2.1K students,Beginner
/specializations/cyber-security-business,University of Colorado System,Cybersecurity for Business,Specialization,Rated 4.7 out of five stars. 1520 reviews,4.7,"1,520",61K students,Beginner
/specializations/data-analysis,Wesleyan University,Data Analysis and Interpretation,Specialization,Rated 4.4 out of five stars. 1284 reviews,4.4,"1,284",130K students,Beginner
/learn/uva-darden-bcg-pricing-strategy-practice,University of Virginia,Pricing Strategy in Practice,Course,Rated 4.7 out of five stars. 144 reviews,4.7,144,8K students,Intermediate
/specializations/effective-communication,National University of Singapore,Effective Communication in the Globalised Workplace,Specialization,Rated 4.5 out of five stars. 458 reviews,4.5,458,36K students,Intermediate
/specializations/leadership-communication-engineers,Rice University,Communication Skills for Engineers,Specialization,Rated 4.7 out of five stars. 582 reviews,4.7,582,39K students,Beginner
/specializations/journey-of-the-universe,Yale University,Journey of the Universe: A Story for Our Times,Specialization,Rated 4.7 out of five stars. 445 reviews,4.7,445,27K students,Beginner
/learn/develop-augmented-virtual-mixed-extended-reality-applications-webxr-unity-unreal,University of Michigan,"Developing AR/VR/MR/XR Apps with WebXR, Unity & Unreal",Course,Rated 4 out of five stars. 17 reviews,4,17,1.7K students,Intermediate
/specializations/leadership-public-health-crises,The State University of New York,Leadership for Public Health Crises,Specialization,Rated 4.8 out of five stars. 42 reviews,4.8,42,2.1K students,Beginner
/specializations/analytics-information,University of Illinois at Urbana-Champaign,Introduction to Business Analytics and Information Economics,Specialization,Rated 4.6 out of five stars. 314 reviews,4.6,314,20K students,Beginner
/specializations/applied-digital-literacy,The State University of New York,Applied Digital Literacy,Specialization,Rated 4.8 out of five stars. 17 reviews,4.8,17,,Beginner
/specializations/managing-apigee-api-platform-for-hybrid-cloud,Google Cloud,Managing Google Cloud's Apigee API Platform for Hybrid Cloud,Specialization,Rated 4.6 out of five stars. 27 reviews,4.6,27,,Beginner
/learn/ibm-data-ops-methodology,IBM,DataOps Methodology,Course,Beginner,,,,
/learn/dataviz-project,"University of California, Davis",Data Visualization with Tableau Project,Course,Rated 4.6 out of five stars. 396 reviews,4.6,396,20K students,Intermediate
/specializations/teaching-writing,Johns Hopkins University,Teaching Writing,Specialization,Beginner,,,,
/learn/rpa-introduction,Automation Anywhere,"RPA Lifecycle: Introduction, Discovery and Design",Course,Rated 4.6 out of five stars. 437 reviews,4.6,437,12K students,Beginner
/learn/intro-augmented-virtual-mixed-extended-reality-technologies-applications-issues,University of Michigan,"Intro to AR/VR/MR/XR: Technologies, Applications & Issues",Course,Rated 4.7 out of five stars. 87 reviews,4.7,87,4.5K students,Beginner
/learn/negotiation-fundamentals,ESSEC Business School,Negotiation Fundamentals,Course,Rated 4.7 out of five stars. 1084 reviews,4.7,"1,084",41K students,Beginner
/learn/cloud-computing-foundations-duke,Duke University,Cloud Computing Foundations,Course,Rated 4.5 out of five stars. 39 reviews,4.5,39,2.8K students,Beginner
/specializations/arctic-climate-environment-geographies,University of Colorado Boulder,"Arctic Climate, Environ. & Geographies of a Changing North",Specialization,Rated 4.7 out of five stars. 20 reviews,4.7,20,,Beginner
/learn/qualitative-research,"University of California, Davis",Qualitative Research,Course,Rated 4.6 out of five stars. 334 reviews,4.6,334,19K students,Intermediate
/specializations/marketing-analytics,Emory University,Foundations of Marketing Analytics,Specialization,Rated 4.3 out of five stars. 403 reviews,4.3,403,50K students,Intermediate
/learn/organizationwideplanninganddevelopment,University System of Georgia,Organization Planning and Development for the 6 σ Black Belt,Course,Rated 4.6 out of five stars. 30 reviews,4.6,30,1.5K students,Mixed
/learn/bonds-and-stocks,University of Michigan,Stocks and Bonds,Course,Rated 4.6 out of five stars. 313 reviews,4.6,313,21K students,Beginner
/learn/modernrobotics-course1,Northwestern University,"Modern Robotics, Course 1: Foundations of Robot Motion",Course,Rated 4.7 out of five stars. 688 reviews,4.7,688,35K students,Intermediate
/learn/motion-planning-self-driving-cars,University of Toronto,Motion Planning for Self-Driving Cars,Course,Rated 4.8 out of five stars. 377 reviews,4.8,377,27K students,Advanced
/learn/advanced-writing,"University of California, Irvine",Advanced Writing,Course,Rated 4.7 out of five stars. 1674 reviews,4.7,"1,674",180K students,Mixed
/learn/six-sigma-improve-control,University System of Georgia,Six Sigma Tools for Improve and Control,Course,Rated 4.8 out of five stars. 877 reviews,4.8,877,24K students,Beginner
/learn/javascript,University of Michigan,Interactivity with JavaScript,Course,Rated 4.7 out of five stars. 6566 reviews,4.7,"6,566",160K students,Mixed
/learn/american-english-pronunciation-music,"University of California, Irvine",The Music of American English Pronunciation,Course,Rated 4.9 out of five stars. 86 reviews,4.9,86,7.6K students,Beginner
/learn/anatomy403-3x,University of Michigan,Anatomy: Human Neuroanatomy,Course,Rated 4.9 out of five stars. 618 reviews,4.9,618,28K students,Beginner
/learn/gcp-creating-bigquery-datasets-visualizing-insights,Google Cloud,Creating New BigQuery Datasets and Visualizing Insights,Course,Rated 4.6 out of five stars. 1441 reviews,4.6,"1,441",18K students,Beginner
/learn/algorithms-npcomplete,Stanford University,"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",Course,Rated 4.8 out of five stars. 736 reviews,4.8,736,34K students,Intermediate
/learn/social-media-digital-marketing-fundamentals,Digital Marketing Institute,Social Media and Digital Marketing Fundamentals,Course,Rated 4.8 out of five stars. 20 reviews,4.8,20,4K students,Beginner
/projects/introduction-to-virtual-machines-in-microsoft-azure,Microsoft,Introduction to virtual machines in Microsoft Azure,Guided Project,Rated 4.8 out of five stars. 11 reviews,4.8,11,Beginner,
/learn/the-power-of-machine-learning,SAS,"The Power of Machine Learning: Boost Business, Accumulate Clicks, Fight Fraud, and Deny Deadbeats",Course,Rated 4.8 out of five stars. 122 reviews,4.8,122,8.7K students,Beginner
/learn/python-classes-inheritance,University of Michigan,Python Classes and Inheritance,Course,Rated 4.7 out of five stars. 3067 reviews,4.7,"3,067",69K students,Intermediate
/learn/conversational-experiences-dialogflow,Google Cloud,Building Conversational Experiences with Dialogflow,Course,Rated 4.4 out of five stars. 888 reviews,4.4,888,38K students,Beginner
/learn/sql-data-science-capstone,"University of California, Davis",SQL for Data Science Capstone Project,Course,Rated 3.8 out of five stars. 58 reviews,3.8,58,17K students,Intermediate
/learn/streaming-analytics-systems-gcp,Google Cloud,Building Resilient Streaming Analytics Systems on GCP,Course,Rated 4.6 out of five stars. 1055 reviews,4.6,"1,055",23K students,Intermediate
/learn/managing-as-a-coach,"University of California, Davis",Managing as a Coach,Course,Rated 4.7 out of five stars. 1206 reviews,4.7,"1,206",40K students,Mixed
/learn/motors-circuits-design,University of Colorado Boulder,Motors and Motor Control Circuits,Course,Rated 4.7 out of five stars. 801 reviews,4.7,801,27K students,Intermediate
/learn/blockchain-opportunity-analysis,INSEAD,Blockchain Opportunity Analysis,Course,Rated 4.6 out of five stars. 156 reviews,4.6,156,14K students,Intermediate
/learn/american-english-pronunciation-vowel-sounds,"University of California, Irvine",Vowels of American English Pronunciation,Course,Rated 4.9 out of five stars. 119 reviews,4.9,119,8.8K students,Beginner
/learn/environmental-health-the-foundation-of-global-public-health,University of Michigan,Environmental Health: the Foundation of Global Public Health,Course,Mixed,,,,
/learn/conflict-management-capstone-project,"University of California, Irvine",Conflict Management Project,Course,Rated 4.7 out of five stars. 88 reviews,4.7,88,3.5K students,Mixed
/learn/identifying-attracting-and-growing-your-digital-audience,"University of California, Irvine","Identifying, Attracting, and Growing Your Digital Audience",Course,Rated 4.7 out of five stars. 115 reviews,4.7,115,2.7K students,Beginner
